,Play,Expert,Team,Name,Over?,Under?,Prop Bets,Correct,Actual Value,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 3 Percentages,Last 3 Correct,Last 5 Percentages,Last 5 Correct,Temperature,Wind,Humidity,Precipitation,Forecast,Stadium,Roof,Surface,Odds,Units,Payout,Profit
0,J.Addison o46.5 receiving yards,Rotowire Prizepicks,Minnesota Vikings,j.addison,1.0,0.0,Rec_Yds,Y,54.0,Arizona Cardinals,1.0,0.4444444444444444,0,0.6666666666666666,1,0.4,0,19,9,62,5,Snow,U.S. Bank,indoors,turf,100.0,1.5,3.0,1.5
1,C.Kupp u68.5 receiving yards,Rotowire Prizepicks,Los Angeles Rams,c.kupp,0.0,1.0,Rec_Yds,Y,17.0,New Orleans Saints,0.0,0.4285714285714285,0,0.3333333333333333,0,0.4,0,58,6,45,1,Rain,Caesars Superdome,indoors,turf,100.0,1.5,3.0,1.5
2,H.Henry o40.5 receiving yards,Rotowire Prizepicks,New England Patriots,h.henry,1.0,0.0,Rec_Yds,Y,75.0,Indianapolis Colts,1.0,0.5833333333333334,1,0.6666666666666666,1,0.8,1,38,8,50,1,Clear,Gillette,outdoors,turf,100.0,1.5,3.0,1.5
3,C.Kupp u67.5 receiving yards,Rotowire Prizepicks,Los Angeles Rams,c.kupp,0.0,1.0,Rec_Yds,Y,17.0,New Orleans Saints,0.0,0.4285714285714285,0,0.3333333333333333,0,0.4,0,61,6,48,3,Clear,Caesars Superdome,indoors,turf,100.0,1.5,3.0,1.5
4,P.Freiermuth u27.5 receiving yards,Rotowire Prizepicks,Pittsburgh Steelers,p.freiermuth,0.0,1.0,Rec_Yds,N,68.0,Cincinnati Bengals,0.0,0.5454545454545454,1,0.6666666666666666,1,0.6,1,29,9,46,1,Clear,Paycor,outdoors,turf,100.0,1.5,3.0,1.5
5,M.Harrison o48.5 receiving yards,Rotowire Prizepicks,Arizona Cardinals,m.harrison,1.0,0.0,Rec_Yds,Y,60.0,Minnesota Vikings,0.0,0.3636363636363636,0,0.3333333333333333,0,0.4,0,19,9,67,6,Snow,U.S. Bank,indoors,turf,100.0,1.5,3.0,1.5
6,J.Addison o47.5 receiving yards,Rotowire Prizepicks,Minnesota Vikings,j.addison,1.0,0.0,Rec_Yds,Y,54.0,Arizona Cardinals,1.0,0.4444444444444444,0,0.6666666666666666,1,0.4,0,19,9,67,6,Snow,U.S. Bank,indoors,turf,100.0,1.5,3.0,1.5
7,N.Brown o36.5 receiving yards,Rotowire Prizepicks,Washington Commanders,n.brown,1.0,0.0,Rec_Yds,N,27.0,Tennessee Titans,1.0,0.5,0,0.3333333333333333,0,0.6,1,40,10,44,5,Clear,FedExField,outdoors,grass,100.0,1.5,3.0,1.5
8,J.Conner o18.5 Rec Yds,chrisgimino_,Arizona Cardinals,j.conner,1.0,0.0,Rec_Yds,N,13.0,Minnesota Vikings,0.0,0.4545454545454545,0,0.6666666666666666,1,0.6,1,8,8,67,4,Snow,U.S. Bank,indoors,turf,-110.0,1.0,1.9090909090909087,0.9090909090909092
9,M.Evans o56.5 receiving yards,Jared Hochman,Tampa Bay Buccaneers,m.evans,1.0,0.0,Rec_Yds,Y,118.0,Carolina Panthers,0.0,0.5,0,0.3333333333333333,0,0.6,1,48,7,46,1,Partly Cloudy,Bank of America,outdoors,grass,100.0,0.75,1.5,0.75
10,K.Pitts u42.5 receiving yards,Rotowire Prizepicks,Atlanta Falcons,k.pitts,0.0,1.0,Rec_Yds,Y,0.0,Los Angeles Chargers,1.0,0.4545454545454545,0,0.6666666666666666,1,0.4,0,52,9,39,0,Clear,Mercedes-Benz,indoors,turf,100.0,1.5,3.0,1.5
11,R.Mccloud o25.5 receiving yards,Rotowire Sleeper,Atlanta Falcons,r.mccloud,1.0,0.0,Rec_Yds,Y,95.0,Los Angeles Chargers,1.0,0.7272727272727273,1,1.0,1,0.6,1,50,9,39,0,Clear,Mercedes-Benz,indoors,turf,100.0,1.5,3.0,1.5
12,T.Hockenson o39.5 receiving yards,Rotowire Sleeper,Minnesota Vikings,t.hockenson,1.0,0.0,Rec_Yds,N,28.0,Arizona Cardinals,1.0,0.5,0,0.6666666666666666,1,0.5,0,19,8,67,4,Snow,U.S. Bank,indoors,turf,100.0,1.5,3.0,1.5
13,N.Collins o82.5 receiving yards,Rotowire Sleeper,Houston Texans,n.collins,1.0,0.0,Rec_Yds,Y,119.0,Jacksonville Jaguars,0.0,0.7142857142857143,1,0.3333333333333333,0,0.6,1,63,7,41,0,Clear,TIAA Bank,outdoors,grass,100.0,1.5,3.0,1.5
14,M.Wilson o27.5 receiving yards,Rotowire Sleeper,Arizona Cardinals,m.wilson,1.0,0.0,Rec_Yds,Y,55.0,Minnesota Vikings,0.0,0.5454545454545454,1,0.3333333333333333,0,0.4,0,19,8,67,4,Snow,U.S. Bank,indoors,turf,100.0,1.5,3.0,1.5
